index,Date,Number,Site,Cultivar,Firmness1,Firmness2,Brix,Starch,Image_folder_A,Image_folder_B,Image_folder_C,Image_folder_D,ID,image_num_A,image_filename_A,image_num_B,image_filename_B,image_num_C,image_filename_C,image_num_D,image_filename_D,Avg_firmness,Starch2,Streif
695,18-Mar-24,22,PFR orchards,Gala,7.17,7.23,13.4,16,20240318 Gala FOPs/2024-03-18_014/2024-03-18_014.png,20240318 Gala FOPs/2024-03-18_015/2024-03-18_015.png,20240318 Gala FOPs/2024-03-18_016/2024-03-18_016.png,20240318 Gala FOPs/2024-03-18_017/2024-03-18_017.png,Gala_696,014,2024-03-18_014.png,015,2024-03-18_015.png,016,2024-03-18_016.png,017,2024-03-18_017.png,7.2,10.0,5.3731343283582085
696,18-Mar-24,23,PFR orchards,Gala,6.75,7.38,13.03,4,20240318 Gala FOPs/2024-03-18_014/2024-03-18_014.png,20240318 Gala FOPs/2024-03-18_015/2024-03-18_015.png,20240318 Gala FOPs/2024-03-18_016/2024-03-18_016.png,20240318 Gala FOPs/2024-03-18_017/2024-03-18_017.png,Gala_697,014,2024-03-18_014.png,015,2024-03-18_015.png,016,2024-03-18_016.png,017,2024-03-18_017.png,7.0649999999999995,10.0,5.422102839600921
697,18-Mar-24,24,PFR orchards,Gala,7.23,7.53,12.85,10,20240318 Gala FOPs/2024-03-18_014/2024-03-18_014.png,20240318 Gala FOPs/2024-03-18_015/2024-03-18_015.png,20240318 Gala FOPs/2024-03-18_016/2024-03-18_016.png,20240318 Gala FOPs/2024-03-18_017/2024-03-18_017.png,Gala_698,014,2024-03-18_014.png,015,2024-03-18_015.png,016,2024-03-18_016.png,017,2024-03-18_017.png,7.380000000000001,10.0,5.7431906614786
698,18-Mar-24,25,PFR orchards,Gala,8.1,6.88,12.25,9,20240318 Gala FOPs/2024-03-18_018/2024-03-18_018.png,20240318 Gala FOPs/2024-03-18_019/2024-03-18_019.png,20240318 Gala FOPs/2024-03-18_020/2024-03-18_020.png,20240318 Gala FOPs/2024-03-18_021/2024-03-18_021.png,Gala_699,018,2024-03-18_018.png,019,2024-03-18_019.png,020,2024-03-18_020.png,021,2024-03-18_021.png,7.49,10.0,6.114285714285714
699,18-Mar-24,26,PFR orchards,Gala,9.06,8.05,11.6,58,20240318 Gala FOPs/2024-03-18_018/2024-03-18_018.png,20240318 Gala FOPs/2024-03-18_019/2024-03-18_019.png,20240318 Gala FOPs/2024-03-18_020/2024-03-18_020.png,20240318 Gala FOPs/2024-03-18_021/2024-03-18_021.png,Gala_700,018,2024-03-18_018.png,019,2024-03-18_019.png,020,2024-03-18_020.png,021,2024-03-18_021.png,8.555,7.0,5.1625000000000005
700,18-Mar-24,27,PFR orchards,Gala,8.63,8.93,12.3,78,20240318 Gala FOPs/2024-03-18_018/2024-03-18_018.png,20240318 Gala FOPs/2024-03-18_019/2024-03-18_019.png,20240318 Gala FOPs/2024-03-18_020/2024-03-18_020.png,20240318 Gala FOPs/2024-03-18_021/2024-03-18_021.png,Gala_701,018,2024-03-18_018.png,019,2024-03-18_019.png,020,2024-03-18_020.png,021,2024-03-18_021.png,8.780000000000001,5.0,3.569105691056911
701,18-Mar-24,28,PFR orchards,Gala,8.4,7.25,12.61,9,20240318 Gala FOPs/2024-03-18_018/2024-03-18_018.png,20240318 Gala FOPs/2024-03-18_019/2024-03-18_019.png,20240318 Gala FOPs/2024-03-18_020/2024-03-18_020.png,20240318 Gala FOPs/2024-03-18_021/2024-03-18_021.png,Gala_702,018,2024-03-18_018.png,019,2024-03-18_019.png,020,2024-03-18_020.png,021,2024-03-18_021.png,7.825,10.0,6.205392545598731
702,18-Mar-24,29,PFR orchards,Gala,7.9,7.32,12.55,5,20240318 Gala FOPs/2024-03-18_018/2024-03-18_018.png,20240318 Gala FOPs/2024-03-18_019/2024-03-18_019.png,20240318 Gala FOPs/2024-03-18_020/2024-03-18_020.png,20240318 Gala FOPs/2024-03-18_021/2024-03-18_021.png,Gala_703,018,2024-03-18_018.png,019,2024-03-18_019.png,020,2024-03-18_020.png,021,2024-03-18_021.png,7.61,10.0,6.063745019920319
703,18-Mar-24,30,PFR orchards,Gala,7.36,7.51,11.73,27,20240318 Gala FOPs/2024-03-18_018/2024-03-18_018.png,20240318 Gala FOPs/2024-03-18_019/2024-03-18_019.png,20240318 Gala FOPs/2024-03-18_020/2024-03-18_020.png,20240318 Gala FOPs/2024-03-18_021/2024-03-18_021.png,Gala_704,018,2024-03-18_018.png,019,2024-03-18_019.png,020,2024-03-18_020.png,021,2024-03-18_021.png,7.4350000000000005,9.0,5.70460358056266
704,18-Mar-24,31,PFR orchards,Gala,7.42,6.84,11.37,37,20240318 Gala FOPs/2024-03-18_022/2024-03-18_022.png,20240318 Gala FOPs/2024-03-18_023/2024-03-18_023.png,20240318 Gala FOPs/2024-03-18_024/2024-03-18_024.png,20240318 Gala FOPs/2024-03-18_025/2024-03-18_025.png,Gala_705,022,2024-03-18_022.png,023,2024-03-18_023.png,024,2024-03-18_024.png,025,2024-03-18_025.png,7.13,9.0,5.643799472295515
705,18-Mar-24,32,PFR orchards,Gala,7.88,6.94,11.88,30,20240318 Gala FOPs/2024-03-18_022/2024-03-18_022.png,20240318 Gala FOPs/2024-03-18_023/2024-03-18_023.png,20240318 Gala FOPs/2024-03-18_024/2024-03-18_024.png,20240318 Gala FOPs/2024-03-18_025/2024-03-18_025.png,Gala_706,022,2024-03-18_022.png,023,2024-03-18_023.png,024,2024-03-18_024.png,025,2024-03-18_025.png,7.41,9.0,5.613636363636363
706,18-Mar-24,33,PFR orchards,Gala,7.71,7.53,11.62,17,20240318 Gala FOPs/2024-03-18_022/2024-03-18_022.png,20240318 Gala FOPs/2024-03-18_023/2024-03-18_023.png,20240318 Gala FOPs/2024-03-18_024/2024-03-18_024.png,20240318 Gala FOPs/2024-03-18_025/2024-03-18_025.png,Gala_707,022,2024-03-18_022.png,023,2024-03-18_023.png,024,2024-03-18_024.png,025,2024-03-18_025.png,7.62,10.0,6.557659208261618
707,18-Mar-24,34,PFR orchards,Gala,6.28,5.86,12.16,10,20240318 Gala FOPs/2024-03-18_022/2024-03-18_022.png,20240318 Gala FOPs/2024-03-18_023/2024-03-18_023.png,20240318 Gala FOPs/2024-03-18_024/2024-03-18_024.png,20240318 Gala FOPs/2024-03-18_025/2024-03-18_025.png,Gala_708,022,2024-03-18_022.png,023,2024-03-18_023.png,024,2024-03-18_024.png,025,2024-03-18_025.png,6.07,10.0,4.991776315789474
708,18-Mar-24,35,PFR orchards,Gala,7.76,7.07,12.34,28,20240318 Gala FOPs/2024-03-18_022/2024-03-18_022.png,20240318 Gala FOPs/2024-03-18_023/2024-03-18_023.png,20240318 Gala FOPs/2024-03-18_024/2024-03-18_024.png,20240318 Gala FOPs/2024-03-18_025/2024-03-18_025.png,Gala_709,022,2024-03-18_022.png,023,2024-03-18_023.png,024,2024-03-18_024.png,025,2024-03-18_025.png,7.415,9.0,5.408022690437601
709,18-Mar-24,36,PFR orchards,Gala,8.93,8.85,12.02,68,20240318 Gala FOPs/2024-03-18_022/2024-03-18_022.png,20240318 Gala FOPs/2024-03-18_023/2024-03-18_023.png,20240318 Gala FOPs/2024-03-18_024/2024-03-18_024.png,20240318 Gala FOPs/2024-03-18_025/2024-03-18_025.png,Gala_710,022,2024-03-18_022.png,023,2024-03-18_023.png,024,2024-03-18_024.png,025,2024-03-18_025.png,8.89,6.0,4.4376039933444265
710,18-Mar-24,37,PFR orchards,Gala,8.06,8.31,13.3,75,20240318 Gala FOPs/2024-03-18_026/2024-03-18_026.png,20240318 Gala FOPs/2024-03-18_027/2024-03-18_027.png,20240318 Gala FOPs/2024-03-18_028/2024-03-18_028.png,20240318 Gala FOPs/2024-03-18_029/2024-03-18_029.png,Gala_711,026,2024-03-18_026.png,027,2024-03-18_027.png,028,2024-03-18_028.png,029,2024-03-18_029.png,8.185,5.0,3.0770676691729326
711,18-Mar-24,38,PFR orchards,Gala,7.36,7.51,12.95,27,20240318 Gala FOPs/2024-03-18_026/2024-03-18_026.png,20240318 Gala FOPs/2024-03-18_027/2024-03-18_027.png,20240318 Gala FOPs/2024-03-18_028/2024-03-18_028.png,20240318 Gala FOPs/2024-03-18_029/2024-03-18_029.png,Gala_712,026,2024-03-18_026.png,027,2024-03-18_027.png,028,2024-03-18_028.png,029,2024-03-18_029.png,7.4350000000000005,9.0,5.167181467181468
712,18-Mar-24,39,PFR orchards,Gala,7.76,7.28,12.13,36,20240318 Gala FOPs/2024-03-18_026/2024-03-18_026.png,20240318 Gala FOPs/2024-03-18_027/2024-03-18_027.png,20240318 Gala FOPs/2024-03-18_028/2024-03-18_028.png,20240318 Gala FOPs/2024-03-18_029/2024-03-18_029.png,Gala_713,026,2024-03-18_026.png,027,2024-03-18_027.png,028,2024-03-18_028.png,029,2024-03-18_029.png,7.52,9.0,5.579554822753503
713,18-Mar-24,40,PFR orchards,Gala,6.59,7.3,12.3,5,20240318 Gala FOPs/2024-03-18_026/2024-03-18_026.png,20240318 Gala FOPs/2024-03-18_027/2024-03-18_027.png,20240318 Gala FOPs/2024-03-18_028/2024-03-18_028.png,20240318 Gala FOPs/2024-03-18_029/2024-03-18_029.png,Gala_714,026,2024-03-18_026.png,027,2024-03-18_027.png,028,2024-03-18_028.png,029,2024-03-18_029.png,6.945,10.0,5.646341463414633
714,18-Mar-24,41,PFR orchards,Gala,5.57,6.32,12.7,6,20240318 Gala FOPs/2024-03-18_026/2024-03-18_026.png,20240318 Gala FOPs/2024-03-18_027/2024-03-18_027.png,20240318 Gala FOPs/2024-03-18_028/2024-03-18_028.png,20240318 Gala FOPs/2024-03-18_029/2024-03-18_029.png,Gala_715,026,2024-03-18_026.png,027,2024-03-18_027.png,028,2024-03-18_028.png,029,2024-03-18_029.png,5.945,10.0,4.681102362204725
715,18-Mar-24,42,PFR orchards,Gala,8.35,8.23,12.84,58,20240318 Gala FOPs/2024-03-18_026/2024-03-18_026.png,20240318 Gala FOPs/2024-03-18_027/2024-03-18_027.png,20240318 Gala FOPs/2024-03-18_028/2024-03-18_028.png,20240318 Gala FOPs/2024-03-18_029/2024-03-18_029.png,Gala_716,026,2024-03-18_026.png,027,2024-03-18_027.png,028,2024-03-18_028.png,029,2024-03-18_029.png,8.29,7.0,4.519470404984423
716,18-Mar-24,43,PFR orchards,Gala,6.86,7.25,12.01,27,20240318 Gala FOPs/2024-03-18_030/2024-03-18_030.png,20240318 Gala FOPs/2024-03-18_031/2024-03-18_031.png,20240318 Gala FOPs/2024-03-18_032/2024-03-18_032.png,20240318 Gala FOPs/2024-03-18_033/2024-03-18_033.png,Gala_717,030,2024-03-18_030.png,031,2024-03-18_031.png,032,2024-03-18_032.png,033,2024-03-18_033.png,7.055,9.0,5.28684429641965
717,18-Mar-24,44,PFR orchards,Gala,7.9,7.3,12.1,37,20240318 Gala FOPs/2024-03-18_030/2024-03-18_030.png,20240318 Gala FOPs/2024-03-18_031/2024-03-18_031.png,20240318 Gala FOPs/2024-03-18_032/2024-03-18_032.png,20240318 Gala FOPs/2024-03-18_033/2024-03-18_033.png,Gala_718,030,2024-03-18_030.png,031,2024-03-18_031.png,032,2024-03-18_032.png,033,2024-03-18_033.png,7.6,9.0,5.652892561983471
718,18-Mar-24,45,PFR orchards,Gala,6.86,7.67,12.14,21,20240318 Gala FOPs/2024-03-18_030/2024-03-18_030.png,20240318 Gala FOPs/2024-03-18_031/2024-03-18_031.png,20240318 Gala FOPs/2024-03-18_032/2024-03-18_032.png,20240318 Gala FOPs/2024-03-18_033/2024-03-18_033.png,Gala_719,030,2024-03-18_030.png,031,2024-03-18_031.png,032,2024-03-18_032.png,033,2024-03-18_033.png,7.265000000000001,9.0,5.385914332784185
719,18-Mar-24,46,PFR orchards,Gala,6.82,7.32,12.64,28,20240318 Gala FOPs/2024-03-18_030/2024-03-18_030.png,20240318 Gala FOPs/2024-03-18_031/2024-03-18_031.png,20240318 Gala FOPs/2024-03-18_032/2024-03-18_032.png,20240318 Gala FOPs/2024-03-18_033/2024-03-18_033.png,Gala_720,030,2024-03-18_030.png,031,2024-03-18_031.png,032,2024-03-18_032.png,033,2024-03-18_033.png,7.07,9.0,5.0340189873417724
720,18-Mar-24,47,PFR orchards,Gala,7.01,8.05,11.62,31,20240318 Gala FOPs/2024-03-18_030/2024-03-18_030.png,20240318 Gala FOPs/2024-03-18_031/2024-03-18_031.png,20240318 Gala FOPs/2024-03-18_032/2024-03-18_032.png,20240318 Gala FOPs/2024-03-18_033/2024-03-18_033.png,Gala_721,030,2024-03-18_030.png,031,2024-03-18_031.png,032,2024-03-18_032.png,033,2024-03-18_033.png,7.53,9.0,5.832185886402755
721,18-Mar-24,48,PFR orchards,Gala,7.69,8.35,12.46,66,20240318 Gala FOPs/2024-03-18_030/2024-03-18_030.png,20240318 Gala FOPs/2024-03-18_031/2024-03-18_031.png,20240318 Gala FOPs/2024-03-18_032/2024-03-18_032.png,20240318 Gala FOPs/2024-03-18_033/2024-03-18_033.png,Gala_722,030,2024-03-18_030.png,031,2024-03-18_031.png,032,2024-03-18_032.png,033,2024-03-18_033.png,8.02,6.0,3.861958266452648
722,18-Mar-24,55,PFR orchards,Gala,7.76,7.26,13.87,29,20240318 Gala FOPs/2024-03-18_038/2024-03-18_038.png,20240318 Gala FOPs/2024-03-18_039/2024-03-18_039.png,20240318 Gala FOPs/2024-03-18_040/2024-03-18_040.png,20240318 Gala FOPs/2024-03-18_041/2024-03-18_041.png,Gala_723,038,2024-03-18_038.png,039,2024-03-18_039.png,040,2024-03-18_040.png,041,2024-03-18_041.png,7.51,9.0,4.873107426099495
723,18-Mar-24,56,PFR orchards,Gala,7.42,7.42,13.24,32,20240318 Gala FOPs/2024-03-18_038/2024-03-18_038.png,20240318 Gala FOPs/2024-03-18_039/2024-03-18_039.png,20240318 Gala FOPs/2024-03-18_040/2024-03-18_040.png,20240318 Gala FOPs/2024-03-18_041/2024-03-18_041.png,Gala_724,038,2024-03-18_038.png,039,2024-03-18_039.png,040,2024-03-18_040.png,041,2024-03-18_041.png,7.42,9.0,5.043806646525679
724,18-Mar-24,57,PFR orchards,Gala,7.76,8.48,11.02,30,20240318 Gala FOPs/2024-03-18_038/2024-03-18_038.png,20240318 Gala FOPs/2024-03-18_039/2024-03-18_039.png,20240318 Gala FOPs/2024-03-18_040/2024-03-18_040.png,20240318 Gala FOPs/2024-03-18_041/2024-03-18_041.png,Gala_725,038,2024-03-18_038.png,039,2024-03-18_039.png,040,2024-03-18_040.png,041,2024-03-18_041.png,8.120000000000001,9.0,6.631578947368421
725,18-Mar-24,58,PFR orchards,Gala,7.82,7.98,11.94,27,20240318 Gala FOPs/2024-03-18_038/2024-03-18_038.png,20240318 Gala FOPs/2024-03-18_039/2024-03-18_039.png,20240318 Gala FOPs/2024-03-18_040/2024-03-18_040.png,20240318 Gala FOPs/2024-03-18_041/2024-03-18_041.png,Gala_726,038,2024-03-18_038.png,039,2024-03-18_039.png,040,2024-03-18_040.png,041,2024-03-18_041.png,7.9,9.0,5.9547738693467345
726,18-Mar-24,59,PFR orchards,Gala,7.84,6.86,11.77,26,20240318 Gala FOPs/2024-03-18_038/2024-03-18_038.png,20240318 Gala FOPs/2024-03-18_039/2024-03-18_039.png,20240318 Gala FOPs/2024-03-18_040/2024-03-18_040.png,20240318 Gala FOPs/2024-03-18_041/2024-03-18_041.png,Gala_727,038,2024-03-18_038.png,039,2024-03-18_039.png,040,2024-03-18_040.png,041,2024-03-18_041.png,7.35,9.0,5.620220900594733
727,18-Mar-24,60,PFR orchards,Gala,8.13,8.09,12.99,23,20240318 Gala FOPs/2024-03-18_038/2024-03-18_038.png,20240318 Gala FOPs/2024-03-18_039/2024-03-18_039.png,20240318 Gala FOPs/2024-03-18_040/2024-03-18_040.png,20240318 Gala FOPs/2024-03-18_041/2024-03-18_041.png,Gala_728,038,2024-03-18_038.png,039,2024-03-18_039.png,040,2024-03-18_040.png,041,2024-03-18_041.png,8.11,9.0,5.618937644341801
728,18-Mar-24,61,PFR orchards,Gala,7.57,7.69,13.24,52,20240318 Gala FOPs/2024-03-18_042/2024-03-18_042.png,20240318 Gala FOPs/2024-03-18_043/2024-03-18_043.png,20240318 Gala FOPs/2024-03-18_044/2024-03-18_044.png,20240318 Gala FOPs/2024-03-18_045/2024-03-18_045.png,Gala_729,042,2024-03-18_042.png,043,2024-03-18_043.png,044,2024-03-18_044.png,045,2024-03-18_045.png,7.630000000000001,8.0,4.610271903323263
729,18-Mar-24,62,PFR orchards,Gala,7.71,7.34,12.8,55,20240318 Gala FOPs/2024-03-18_042/2024-03-18_042.png,20240318 Gala FOPs/2024-03-18_043/2024-03-18_043.png,20240318 Gala FOPs/2024-03-18_044/2024-03-18_044.png,20240318 Gala FOPs/2024-03-18_045/2024-03-18_045.png,Gala_730,042,2024-03-18_042.png,043,2024-03-18_043.png,044,2024-03-18_044.png,045,2024-03-18_045.png,7.525,8.0,4.703125
730,18-Mar-24,63,PFR orchards,Gala,8.61,7.44,13.65,28,20240318 Gala FOPs/2024-03-18_042/2024-03-18_042.png,20240318 Gala FOPs/2024-03-18_043/2024-03-18_043.png,20240318 Gala FOPs/2024-03-18_044/2024-03-18_044.png,20240318 Gala FOPs/2024-03-18_045/2024-03-18_045.png,Gala_731,042,2024-03-18_042.png,043,2024-03-18_043.png,044,2024-03-18_044.png,045,2024-03-18_045.png,8.025,9.0,5.291208791208791
731,18-Mar-24,64,PFR orchards,Gala,7.36,7.94,13.77,35,20240318 Gala FOPs/2024-03-18_042/2024-03-18_042.png,20240318 Gala FOPs/2024-03-18_043/2024-03-18_043.png,20240318 Gala FOPs/2024-03-18_044/2024-03-18_044.png,20240318 Gala FOPs/2024-03-18_045/2024-03-18_045.png,Gala_732,042,2024-03-18_042.png,043,2024-03-18_043.png,044,2024-03-18_044.png,045,2024-03-18_045.png,7.65,9.0,5.0
732,18-Mar-24,65,PFR orchards,Gala,10.55,9.31,13.41,83,20240318 Gala FOPs/2024-03-18_042/2024-03-18_042.png,20240318 Gala FOPs/2024-03-18_043/2024-03-18_043.png,20240318 Gala FOPs/2024-03-18_044/2024-03-18_044.png,20240318 Gala FOPs/2024-03-18_045/2024-03-18_045.png,Gala_733,042,2024-03-18_042.png,043,2024-03-18_043.png,044,2024-03-18_044.png,045,2024-03-18_045.png,9.93,4.0,2.9619686800894853
733,18-Mar-24,66,PFR orchards,Gala,8.52,9.09,12.29,87,20240318 Gala FOPs/2024-03-18_042/2024-03-18_042.png,20240318 Gala FOPs/2024-03-18_043/2024-03-18_043.png,20240318 Gala FOPs/2024-03-18_044/2024-03-18_044.png,20240318 Gala FOPs/2024-03-18_045/2024-03-18_045.png,Gala_734,042,2024-03-18_042.png,043,2024-03-18_043.png,044,2024-03-18_044.png,045,2024-03-18_045.png,8.805,3.0,2.1493083807973967
734,18-Mar-24,67,PFR orchards,Gala,8.52,7.51,14.35,28,20240318 Gala FOPs/2024-03-18_046/2024-03-18_046.png,20240318 Gala FOPs/2024-03-18_047/2024-03-18_047.png,20240318 Gala FOPs/2024-03-18_048/2024-03-18_048.png,20240318 Gala FOPs/2024-03-18_049/2024-03-18_049.png,Gala_735,046,2024-03-18_046.png,047,2024-03-18_047.png,048,2024-03-18_048.png,049,2024-03-18_049.png,8.015,9.0,5.026829268292683
735,18-Mar-24,68,PFR orchards,Gala,8.96,7.53,13.12,42,20240318 Gala FOPs/2024-03-18_046/2024-03-18_046.png,20240318 Gala FOPs/2024-03-18_047/2024-03-18_047.png,20240318 Gala FOPs/2024-03-18_048/2024-03-18_048.png,20240318 Gala FOPs/2024-03-18_049/2024-03-18_049.png,Gala_736,046,2024-03-18_046.png,047,2024-03-18_047.png,048,2024-03-18_048.png,049,2024-03-18_049.png,8.245000000000001,8.0,5.027439024390245
736,18-Mar-24,69,PFR orchards,Gala,9.81,8.53,12.5,79,20240318 Gala FOPs/2024-03-18_046/2024-03-18_046.png,20240318 Gala FOPs/2024-03-18_047/2024-03-18_047.png,20240318 Gala FOPs/2024-03-18_048/2024-03-18_048.png,20240318 Gala FOPs/2024-03-18_049/2024-03-18_049.png,Gala_737,046,2024-03-18_046.png,047,2024-03-18_047.png,048,2024-03-18_048.png,049,2024-03-18_049.png,9.17,4.0,2.9344
737,18-Mar-24,70,PFR orchards,Gala,7.42,8.56,12.4,42,20240318 Gala FOPs/2024-03-18_046/2024-03-18_046.png,20240318 Gala FOPs/2024-03-18_047/2024-03-18_047.png,20240318 Gala FOPs/2024-03-18_048/2024-03-18_048.png,20240318 Gala FOPs/2024-03-18_049/2024-03-18_049.png,Gala_738,046,2024-03-18_046.png,047,2024-03-18_047.png,048,2024-03-18_048.png,049,2024-03-18_049.png,7.99,8.0,5.15483870967742
738,18-Mar-24,71,PFR orchards,Gala,7.82,8.85,12.26,43,20240318 Gala FOPs/2024-03-18_046/2024-03-18_046.png,20240318 Gala FOPs/2024-03-18_047/2024-03-18_047.png,20240318 Gala FOPs/2024-03-18_048/2024-03-18_048.png,20240318 Gala FOPs/2024-03-18_049/2024-03-18_049.png,Gala_739,046,2024-03-18_046.png,047,2024-03-18_047.png,048,2024-03-18_048.png,049,2024-03-18_049.png,8.335,8.0,5.438825448613377
739,18-Mar-24,72,PFR orchards,Gala,8.52,7.55,12.61,30,20240318 Gala FOPs/2024-03-18_046/2024-03-18_046.png,20240318 Gala FOPs/2024-03-18_047/2024-03-18_047.png,20240318 Gala FOPs/2024-03-18_048/2024-03-18_048.png,20240318 Gala FOPs/2024-03-18_049/2024-03-18_049.png,Gala_740,046,2024-03-18_046.png,047,2024-03-18_047.png,048,2024-03-18_048.png,049,2024-03-18_049.png,8.035,9.0,5.734734337827122
740,18-Mar-24,73,PFR orchards,Gala,7.69,7.32,12.7,36,20240318 Gala FOPs/2024-03-18_050/2024-03-18_050.png,20240318 Gala FOPs/2024-03-18_051/2024-03-18_051.png,20240318 Gala FOPs/2024-03-18_052/2024-03-18_052.png,20240318 Gala FOPs/2024-03-18_053/2024-03-18_053.png,Gala_741,050,2024-03-18_050.png,051,2024-03-18_051.png,052,2024-03-18_052.png,053,2024-03-18_053.png,7.505000000000001,9.0,5.3185039370078755
741,18-Mar-24,74,PFR orchards,Gala,6.86,8.0,12.6,14,20240318 Gala FOPs/2024-03-18_050/2024-03-18_050.png,20240318 Gala FOPs/2024-03-18_051/2024-03-18_051.png,20240318 Gala FOPs/2024-03-18_052/2024-03-18_052.png,20240318 Gala FOPs/2024-03-18_053/2024-03-18_053.png,Gala_742,050,2024-03-18_050.png,051,2024-03-18_051.png,052,2024-03-18_052.png,053,2024-03-18_053.png,7.43,10.0,5.896825396825397
742,18-Mar-24,75,PFR orchards,Gala,8.67,9.21,12.07,80,20240318 Gala FOPs/2024-03-18_050/2024-03-18_050.png,20240318 Gala FOPs/2024-03-18_051/2024-03-18_051.png,20240318 Gala FOPs/2024-03-18_052/2024-03-18_052.png,20240318 Gala FOPs/2024-03-18_053/2024-03-18_053.png,Gala_743,050,2024-03-18_050.png,051,2024-03-18_051.png,052,2024-03-18_052.png,053,2024-03-18_053.png,8.940000000000001,4.0,2.962717481358741
743,18-Mar-24,76,PFR orchards,Gala,7.59,7.67,12.48,31,20240318 Gala FOPs/2024-03-18_050/2024-03-18_050.png,20240318 Gala FOPs/2024-03-18_051/2024-03-18_051.png,20240318 Gala FOPs/2024-03-18_052/2024-03-18_052.png,20240318 Gala FOPs/2024-03-18_053/2024-03-18_053.png,Gala_744,050,2024-03-18_050.png,051,2024-03-18_051.png,052,2024-03-18_052.png,053,2024-03-18_053.png,7.63,9.0,5.502403846153846
744,18-Mar-24,77,PFR orchards,Gala,7.38,7.32,12.61,37,20240318 Gala FOPs/2024-03-18_050/2024-03-18_050.png,20240318 Gala FOPs/2024-03-18_051/2024-03-18_051.png,20240318 Gala FOPs/2024-03-18_052/2024-03-18_052.png,20240318 Gala FOPs/2024-03-18_053/2024-03-18_053.png,Gala_745,050,2024-03-18_050.png,051,2024-03-18_051.png,052,2024-03-18_052.png,053,2024-03-18_053.png,7.35,9.0,5.245836637589215
745,18-Mar-24,78,PFR orchards,Gala,8.94,9.26,13.52,48,20240318 Gala FOPs/2024-03-18_050/2024-03-18_050.png,20240318 Gala FOPs/2024-03-18_051/2024-03-18_051.png,20240318 Gala FOPs/2024-03-18_052/2024-03-18_052.png,20240318 Gala FOPs/2024-03-18_053/2024-03-18_053.png,Gala_746,050,2024-03-18_050.png,051,2024-03-18_051.png,052,2024-03-18_052.png,053,2024-03-18_053.png,9.1,8.0,5.384615384615384
746,18-Mar-24,79,PFR orchards,Gala,8.27,8.1,12.85,38,20240318 Gala FOPs/2024-03-18_054/2024-03-18_054.png,20240318 Gala FOPs/2024-03-18_055/2024-03-18_055.png,20240318 Gala FOPs/2024-03-18_056/2024-03-18_056.png,20240318 Gala FOPs/2024-03-18_057/2024-03-18_057.png,Gala_747,054,2024-03-18_054.png,055,2024-03-18_055.png,056,2024-03-18_056.png,057,2024-03-18_057.png,8.184999999999999,9.0,5.732684824902723
747,18-Mar-24,80,PFR orchards,Gala,7.05,7.48,12.63,36,20240318 Gala FOPs/2024-03-18_054/2024-03-18_054.png,20240318 Gala FOPs/2024-03-18_055/2024-03-18_055.png,20240318 Gala FOPs/2024-03-18_056/2024-03-18_056.png,20240318 Gala FOPs/2024-03-18_057/2024-03-18_057.png,Gala_748,054,2024-03-18_054.png,055,2024-03-18_055.png,056,2024-03-18_056.png,057,2024-03-18_057.png,7.265000000000001,9.0,5.176959619952494
748,18-Mar-24,81,PFR orchards,Gala,7.78,8.82,12.7,40,20240318 Gala FOPs/2024-03-18_054/2024-03-18_054.png,20240318 Gala FOPs/2024-03-18_055/2024-03-18_055.png,20240318 Gala FOPs/2024-03-18_056/2024-03-18_056.png,20240318 Gala FOPs/2024-03-18_057/2024-03-18_057.png,Gala_749,054,2024-03-18_054.png,055,2024-03-18_055.png,056,2024-03-18_056.png,057,2024-03-18_057.png,8.3,9.0,5.881889763779528
749,18-Mar-24,82,PFR orchards,Gala,6.86,7.15,12.7,29,20240318 Gala FOPs/2024-03-18_054/2024-03-18_054.png,20240318 Gala FOPs/2024-03-18_055/2024-03-18_055.png,20240318 Gala FOPs/2024-03-18_056/2024-03-18_056.png,20240318 Gala FOPs/2024-03-18_057/2024-03-18_057.png,Gala_750,054,2024-03-18_054.png,055,2024-03-18_055.png,056,2024-03-18_056.png,057,2024-03-18_057.png,7.005000000000001,9.0,4.964173228346457
750,18-Mar-24,83,PFR orchards,Gala,7.76,7.9,11.51,68,20240318 Gala FOPs/2024-03-18_054/2024-03-18_054.png,20240318 Gala FOPs/2024-03-18_055/2024-03-18_055.png,20240318 Gala FOPs/2024-03-18_056/2024-03-18_056.png,20240318 Gala FOPs/2024-03-18_057/2024-03-18_057.png,Gala_751,054,2024-03-18_054.png,055,2024-03-18_055.png,056,2024-03-18_056.png,057,2024-03-18_057.png,7.83,6.0,4.081668114682885
751,18-Mar-24,84,PFR orchards,Gala,8.67,7.98,13.1,65,20240318 Gala FOPs/2024-03-18_054/2024-03-18_054.png,20240318 Gala FOPs/2024-03-18_055/2024-03-18_055.png,20240318 Gala FOPs/2024-03-18_056/2024-03-18_056.png,20240318 Gala FOPs/2024-03-18_057/2024-03-18_057.png,Gala_752,054,2024-03-18_054.png,055,2024-03-18_055.png,056,2024-03-18_056.png,057,2024-03-18_057.png,8.325,7.0,4.448473282442747
